seed,step,position,net_worth
456,4301,-1.0,11825.101857948708
456,4302,-1.0,11844.040805841445
456,4303,-1.0,11860.920264369064
456,4304,-1.0,11867.952245374847
456,4305,0.0,11864.391859701234
456,4306,1.0,11858.785688649046
456,4307,1.0,11862.643025862679
456,4308,1.0,11866.349488909578
456,4309,1.0,11863.991156246459
456,4310,1.0,11853.246021993755
456,4311,1.0,11845.38501977438
456,4312,1.0,11822.189389473624
456,4313,1.0,11806.528356759705
456,4314,1.0,11800.079671894646
456,4315,1.0,11791.420076965362
456,4316,1.0,11786.360260123407
456,4317,1.0,11791.085933316273
456,4318,1.0,11793.873954240687
456,4319,1.0,11801.045628134923
456,4320,1.0,11807.027895730203
456,4321,1.0,11807.499649190639
456,4322,1.0,11804.534010186315
456,4323,1.0,11799.537984495757
456,4324,1.0,11797.27763700513
456,4325,1.0,11798.443339828757
456,4326,0.0,11794.90380682681
456,4327,0.0,11794.90380682681
456,4328,0.0,11794.90380682681
456,4329,0.0,11794.90380682681
456,4330,0.0,11794.90380682681
456,4331,-1.0,11775.600011275903
456,4332,-1.0,11758.89344552409
456,4333,-1.0,11743.549504546863
456,4334,-1.0,11739.493654623218
456,4335,-1.0,11734.767105790706
456,4336,-1.0,11725.739792871333
456,4337,-1.0,11722.743678711307
456,4338,-1.0,11718.183482026478
456,4339,-1.0,11710.984891851558
456,4340,-1.0,11703.353204109811
456,4341,-1.0,11694.949943144116
456,4342,-1.0,11683.880124474312
456,4343,-1.0,11674.345125657625
456,4344,-1.0,11667.104376659328
456,4345,-1.0,11661.366434057953
456,4346,-1.0,11660.010927934587
456,4347,-1.0,11661.194937845468
456,4348,-1.0,11659.598505896562
456,4349,-1.0,11656.919336436255
456,4350,-1.0,11654.111894123287
456,4351,-1.0,11652.910992428837
456,4352,-1.0,11648.495026120223
456,4353,-1.0,11646.481870486714
456,4354,-1.0,11641.329623252592
456,4355,-1.0,11640.050138636656
456,4356,-1.0,11637.020438167847
456,4357,-1.0,11636.333932303756
456,4358,-1.0,11636.31650850538
456,4359,-1.0,11639.047755323925
456,4360,-1.0,11641.313179248427
456,4361,-1.0,11645.778607877846
456,4362,-1.0,11648.223147953348
456,4363,-1.0,11653.134695254917
456,4364,-1.0,11660.640797611033
456,4365,-1.0,11664.171627502652
456,4366,-1.0,11667.864867757713
456,4367,0.0,11664.364508297385
456,4368,1.0,11657.786436761242
456,4369,1.0,11657.978564422752
456,4370,1.0,11660.619025574051
456,4371,1.0,11665.968523249056
456,4372,1.0,11670.138467173796
456,4373,1.0,11669.757264173892
456,4374,1.0,11667.512344433913
456,4375,1.0,11661.483921053936
456,4376,1.0,11646.611677076658
456,4377,1.0,11625.967940007817
456,4378,1.0,11610.658575613144
456,4379,1.0,11595.170339248958
456,4380,1.0,11573.744319333568
456,4381,1.0,11563.053873458044
456,4382,1.0,11556.427282489833
456,4383,1.0,11543.273619129805
456,4384,1.0,11530.449348974284
456,4385,1.0,11510.616314998606
456,4386,1.0,11504.39007405437
456,4387,1.0,11517.459241049448
456,4388,1.0,11545.230189335736
456,4389,1.0,11568.83739183087
456,4390,1.0,11608.860661923874
456,4391,1.0,11630.76323232446
456,4392,1.0,11626.835999053535
456,4393,1.0,11606.270005284228
456,4394,0.0,11602.788124282644
456,4395,0.0,11602.788124282644
456,4396,0.0,11602.788124282644
456,4397,-1.0,11600.469794931187
456,4398,-1.0,11590.258110587703
456,4399,-1.0,11579.602873098005
456,4400,-1.0,11573.922194809076
456,4401,-1.0,11569.27511850484
456,4402,-1.0,11571.003604096753
456,4403,-1.0,11575.109722509696
456,4404,-1.0,11583.294236335176
456,4405,-1.0,11592.680510030883
456,4406,-1.0,11600.445508509223
456,4407,-1.0,11611.736984005753
456,4408,-1.0,11613.179522325781
456,4409,-1.0,11615.570119448244
456,4410,-1.0,11609.720059335745
456,4411,-1.0,11593.121816222321
456,4412,-1.0,11569.075692704017
456,4413,-1.0,11558.965164778903
456,4414,-1.0,11539.953502891114
456,4415,-1.0,11524.558479125864
456,4416,-1.0,11527.339213588573
456,4417,-1.0,11529.23600540194
456,4418,-1.0,11526.605194570708
456,4419,-1.0,11525.693368160273
456,4420,-1.0,11533.29688571903
456,4421,-1.0,11538.825879242562
456,4422,-1.0,11552.215692509997
456,4423,-1.0,11568.076895152653
456,4424,-1.0,11584.835201520054
456,4425,-1.0,11594.076894128624
456,4426,-1.0,11597.022481886235
456,4427,-1.0,11592.518727036084
456,4428,-1.0,11577.634746789054
456,4429,-1.0,11569.210449889348
456,4430,-1.0,11570.519054560773
456,4431,-1.0,11571.754904005991
456,4432,-1.0,11571.449406803069
456,4433,-1.0,11572.989742960508
456,4434,-1.0,11571.199213511241
456,4435,-1.0,11558.647610498745
456,4436,-1.0,11543.657635274612
456,4437,-1.0,11527.699953854602
456,4438,0.0,11524.241643868447
456,4439,0.0,11524.241643868447
456,4440,0.0,11524.241643868447
456,4441,0.0,11524.241643868447
456,4442,0.0,11524.241643868447
456,4443,-1.0,11519.703947969865
456,4444,-1.0,11511.774915599168
456,4445,-1.0,11498.796310401167
456,4446,-1.0,11480.259005231337
456,4447,-1.0,11469.09376959418
456,4448,-1.0,11457.59685283562
456,4449,-1.0,11448.292154280336
456,4450,-1.0,11440.93774138928
456,4451,-1.0,11448.644321168922
456,4452,-1.0,11453.190397532684
456,4453,-1.0,11456.038063010792
456,4454,-1.0,11461.690316516218
456,4455,-1.0,11470.108121515732
456,4456,-1.0,11470.846247120857
456,4457,-1.0,11469.623801062035
456,4458,-1.0,11475.744062291136
456,4459,-1.0,11478.612518168075
456,4460,-1.0,11480.591900371992
456,4461,-1.0,11486.911626747375
456,4462,-1.0,11494.981269687165
456,4463,-1.0,11495.858976986712
456,4464,-1.0,11499.552412816014
456,4465,-1.0,11499.225300268934
456,4466,0.0,11495.775532678854
456,4467,1.0,11495.164122220463
456,4468,1.0,11506.723388640641
456,4469,1.0,11522.953044976015
456,4470,1.0,11535.290955231698
456,4471,1.0,11542.997834460755
456,4472,1.0,11554.591416822068
456,4473,1.0,11552.517440648593
456,4474,1.0,11546.093923736618
456,4475,0.0,11542.630095559498
456,4476,1.0,11532.096271757437
456,4477,0.0,11528.63664287591
456,4478,0.0,11528.63664287591
456,4479,0.0,11528.63664287591
456,4480,0.0,11528.63664287591
456,4481,0.0,11528.63664287591
456,4482,-1.0,11515.543827037945
456,4483,0.0,11512.089163889834
456,4484,1.0,11513.300911796936
456,4485,1.0,11517.287152517261
456,4486,1.0,11523.996450409064
456,4487,1.0,11529.071535343202
456,4488,1.0,11528.298395488942
456,4489,0.0,11524.839905970295
456,4490,0.0,11524.839905970295
456,4491,1.0,11511.30914665494
456,4492,1.0,11494.116268472953
456,4493,0.0,11490.668033592412
456,4494,-1.0,11497.23878620327
456,4495,-1.0,11496.346070929683
456,4496,0.0,11492.897167108405
456,4497,1.0,11492.294381298423
456,4498,1.0,11498.30304941542
456,4499,1.0,11508.677747415042
456,4500,1.0,11511.134103638185
456,4501,1.0,11504.314014975049
456,4502,1.0,11498.312824229552
456,4503,1.0,11486.08186732245
456,4504,1.0,11470.7103868924
456,4505,1.0,11465.876807055065
456,4506,1.0,11463.883664931518
456,4507,1.0,11467.131306809715
456,4508,1.0,11479.503748205016
456,4509,1.0,11495.193506817317
456,4510,1.0,11509.410787434314
456,4511,1.0,11520.727113868574
456,4512,1.0,11529.510834574312
456,4513,0.0,11526.05198132394
456,4514,-1.0,11526.116227976436
456,4515,-1.0,11531.85971731188
456,4516,-1.0,11539.187902795331
456,4517,-1.0,11544.713436636595
456,4518,-1.0,11546.5982104628
456,4519,-1.0,11546.397518005975
456,4520,-1.0,11546.528975717216
456,4521,-1.0,11544.42874053326
456,4522,-1.0,11545.563241451997
456,4523,-1.0,11546.507581210824
456,4524,-1.0,11546.417617897592
456,4525,-1.0,11550.195346855127
456,4526,-1.0,11558.095655246063
456,4527,-1.0,11561.032516046875
456,4528,-1.0,11561.929701901325
456,4529,-1.0,11563.395279345168
456,4530,-1.0,11565.82818626148
456,4531,-1.0,11559.839727788836
456,4532,-1.0,11561.831920183908
456,4533,-1.0,11565.448906671714
456,4534,-1.0,11570.405595571601
456,4535,-1.0,11569.72576756911
456,4536,-1.0,11575.494727957894
456,4537,-1.0,11574.831963218958
456,4538,-1.0,11576.608361086204
456,4539,-1.0,11571.894677635168
456,4540,-1.0,11567.88826825546
456,4541,-1.0,11564.475655977765
456,4542,-1.0,11562.853347611646
456,4543,-1.0,11555.428171816922
456,4544,-1.0,11558.340796501108
456,4545,-1.0,11571.692553886676
456,4546,-1.0,11579.797782011512
456,4547,-1.0,11597.792722577728
456,4548,-1.0,11622.94616105857
456,4549,-1.0,11643.371723093976
456,4550,-1.0,11664.2179807292
456,4551,-1.0,11686.13196376274
456,4552,-1.0,11702.005198504008
456,4553,-1.0,11707.152555744886
456,4554,0.0,11703.640409978163
456,4555,1.0,11708.461999958226
456,4556,1.0,11712.546723965916
456,4557,1.0,11719.682997136373
456,4558,1.0,11723.020346560825
456,4559,1.0,11724.210796952862
456,4560,1.0,11719.83764189813
456,4561,1.0,11703.675160077264
456,4562,1.0,11692.79024442174
456,4563,1.0,11664.30982621699
456,4564,1.0,11625.940502493073
456,4565,1.0,11549.094334602214
456,4566,1.0,11472.149309999
456,4567,1.0,11408.78968276444
456,4568,1.0,11352.224903128325
456,4569,1.0,11320.561876846425
456,4570,1.0,11327.344291266083
456,4571,1.0,11352.315589481188
456,4572,1.0,11367.442096907418
456,4573,1.0,11388.990974435974
456,4574,1.0,11396.643057086254
456,4575,1.0,11411.527512632041
456,4576,1.0,11419.60621028298
456,4577,1.0,11412.120313594645
456,4578,1.0,11399.30463739206
456,4579,1.0,11393.145045235697
456,4580,1.0,11380.750422637218
456,4581,1.0,11373.69573519449
456,4582,1.0,11375.561767213807
456,4583,1.0,11392.98284568247
456,4584,1.0,11409.202759646749
456,4585,1.0,11432.133596232283
456,4586,0.0,11428.703956153413
456,4587,0.0,11428.703956153413
456,4588,0.0,11428.703956153413
456,4589,0.0,11428.703956153413
456,4590,0.0,11428.703956153413
456,4591,-1.0,11433.312311599864
456,4592,-1.0,11443.30920549641
456,4593,-1.0,11447.572911063111
456,4594,-1.0,11454.791456348337
456,4595,-1.0,11463.316639790179
456,4596,-1.0,11463.589920846598
456,4597,-1.0,11456.727646896496
456,4598,-1.0,11455.299604436243
456,4599,-1.0,11450.32993923866
456,4600,-1.0,11450.219317953484
456,4601,-1.0,11456.483928603571
456,4602,-1.0,11464.589040585577
456,4603,-1.0,11474.923078283775
456,4604,-1.0,11487.669584017218
456,4605,-1.0,11496.281011988802
456,4606,-1.0,11497.718081813187
456,4607,-1.0,11498.558120326767
456,4608,-1.0,11499.395126021484
456,4609,-1.0,11497.453144691019
456,4610,-1.0,11498.220835165133
456,4611,-1.0,11502.474283648284
456,4612,-1.0,11506.999502629944
456,4613,-1.0,11508.45588592603
456,4614,-1.0,11508.320314996608
456,4615,-1.0,11504.648362508879
456,4616,-1.0,11502.184282948045
456,4617,-1.0,11500.641737069329
456,4618,-1.0,11492.223327728547
456,4619,-1.0,11483.9479066806
456,4620,-1.0,11473.371666275729
456,4621,-1.0,11462.844270076126
456,4622,-1.0,11453.52495476309
456,4623,-1.0,11447.636646080922
456,4624,-1.0,11446.171608133413
456,4625,-1.0,11447.763978439983
456,4626,-1.0,11449.03862819803
456,4627,-1.0,11443.655929327064
456,4628,-1.0,11438.134814219175
456,4629,-1.0,11432.332055773806
456,4630,-1.0,11429.882222779896
456,4631,-1.0,11426.519132295996
456,4632,-1.0,11430.971960656014
456,4633,-1.0,11434.053904575423
456,4634,-1.0,11432.239737513337
456,4635,-1.0,11426.596024992996
456,4636,-1.0,11422.345482476678
456,4637,-1.0,11407.23582632384
456,4638,-1.0,11399.675654420726
456,4639,-1.0,11391.644319387367
456,4640,-1.0,11383.89325362036
456,4641,-1.0,11376.395237643688
456,4642,-1.0,11379.50113804261
456,4643,-1.0,11379.36391827601
456,4644,-1.0,11379.446226983919
456,4645,-1.0,11380.396265882111
456,4646,-1.0,11383.863837753966
456,4647,-1.0,11385.610386402825
456,4648,-1.0,11389.67079074282
456,4649,-1.0,11401.005435888634
456,4650,-1.0,11410.339046238225
456,4651,-1.0,11420.620955141321
456,4652,-1.0,11436.293223005543
456,4653,-1.0,11447.891547248135
456,4654,-1.0,11451.932311242846
456,4655,-1.0,11455.729034334272
456,4656,-1.0,11461.404959866197
456,4657,0.0,11457.966538378238
456,4658,1.0,11455.293553583873
456,4659,1.0,11456.773191376267
456,4660,1.0,11460.023066212243
456,4661,1.0,11467.015169695243
456,4662,1.0,11469.406210910605
456,4663,1.0,11470.261342017588
456,4664,1.0,11470.060594286813
456,4665,1.0,11466.942826479079
456,4666,1.0,11464.137007398396
456,4667,1.0,11455.908825324695
456,4668,1.0,11449.940770833451
456,4669,1.0,11442.539954623375
456,4670,1.0,11435.613280872087
456,4671,1.0,11431.113053212574
456,4672,1.0,11435.282086409723
456,4673,1.0,11439.46404550825
456,4674,1.0,11441.819787848824
456,4675,1.0,11448.43237421171
456,4676,1.0,11441.796233191717
456,4677,1.0,11433.083929657812
456,4678,0.0,11429.654004478916
456,4679,-1.0,11437.680751847272
456,4680,-1.0,11454.507336796316
456,4681,-1.0,11454.635362840714
456,4682,-1.0,11459.112165129227
456,4683,-1.0,11463.66114513423
456,4684,-1.0,11455.454376413209
456,4685,-1.0,11445.909465785946
456,4686,0.0,11442.475692946211
456,4687,1.0,11442.375826443831
456,4688,1.0,11448.642174724837
456,4689,1.0,11447.176313538432
456,4690,0.0,11443.742160644371
456,4691,-1.0,11430.95458414961
456,4692,-1.0,11419.929623291886
456,4693,-1.0,11402.771429933553
456,4694,-1.0,11379.890762526635
456,4695,-1.0,11357.025009676849
456,4696,-1.0,11346.196743606055
456,4697,-1.0,11332.963179961267
456,4698,-1.0,11321.296962579925
456,4699,-1.0,11315.45159801683
456,4700,-1.0,11319.282802318954
456,4701,-1.0,11317.631381823385
456,4702,-1.0,11315.465174470373
456,4703,-1.0,11313.947998618974
456,4704,-1.0,11312.898217514485
456,4705,-1.0,11311.111938275579
456,4706,-1.0,11305.681297113133
456,4707,-1.0,11303.078275788386
456,4708,-1.0,11303.371122547858
456,4709,-1.0,11308.726995652767
456,4710,-1.0,11309.418644028201
456,4711,-1.0,11314.270097030696
456,4712,-1.0,11323.56275695138
456,4713,-1.0,11332.777095524661
456,4714,-1.0,11340.929545822248
456,4715,-1.0,11353.757136542756
456,4716,-1.0,11364.042898688303
456,4717,-1.0,11372.177908094956
456,4718,-1.0,11389.126916636833
456,4719,-1.0,11396.552969654247
456,4720,0.0,11393.13400376335
456,4721,1.0,11386.189984092458
456,4722,1.0,11381.506923481727
456,4723,1.0,11386.174133417366
456,4724,1.0,11383.545473107104
456,4725,1.0,11381.528912698215
456,4726,1.0,11375.233865008462
456,4727,1.0,11369.78418004759
456,4728,1.0,11361.705536779307
456,4729,1.0,11358.955025815914
456,4730,1.0,11358.025887873608
456,4731,1.0,11362.559146873738
456,4732,1.0,11373.887425498011
456,4733,1.0,11391.656135059191
456,4734,1.0,11406.920361016662
456,4735,1.0,11417.508547628175
456,4736,1.0,11424.475701963234
456,4737,1.0,11426.954120526289
456,4738,1.0,11423.604410127198
456,4739,1.0,11419.405602765046
456,4740,0.0,11415.979781084217
456,4741,0.0,11415.979781084217
456,4742,0.0,11415.979781084217
456,4743,0.0,11415.979781084217
456,4744,0.0,11415.979781084217
456,4745,-1.0,11405.328747165244
456,4746,-1.0,11399.753690399939
456,4747,-1.0,11393.981805839847
456,4748,-1.0,11388.912450102116
456,4749,-1.0,11383.06716427776
456,4750,-1.0,11379.970799339984
456,4751,-1.0,11378.476264608586
456,4752,-1.0,11367.169075361144
456,4753,-1.0,11365.644987404501
456,4754,-1.0,11372.21140780617
456,4755,-1.0,11376.87252485436
456,4756,-1.0,11375.30321124662
456,4757,-1.0,11373.419362931616
456,4758,-1.0,11381.7522236453
456,4759,-1.0,11381.388600144535
456,4760,-1.0,11397.761802313367
456,4761,-1.0,11421.88033990539
456,4762,-1.0,11446.463134089367
456,4763,-1.0,11447.512199846664
456,4764,-1.0,11459.942982748567
456,4765,-1.0,11465.246915880749
456,4766,-1.0,11462.240253776248
456,4767,0.0,11458.801581700116
456,4768,1.0,11455.737071543406
456,4769,1.0,11464.706305157395
456,4770,1.0,11479.344737813928
456,4771,1.0,11504.910496957564
456,4772,1.0,11533.370613001589
456,4773,1.0,11569.482169428495
456,4774,1.0,11613.444163260043
456,4775,1.0,11649.413937109091
456,4776,1.0,11668.778240826614
456,4777,0.0,11665.277607354366
456,4778,-1.0,11669.673698823663
456,4779,-1.0,11678.681105584783
456,4780,-1.0,11679.920080669532
456,4781,-1.0,11685.129075070554
456,4782,-1.0,11690.403011192948
456,4783,-1.0,11693.293166205889
456,4784,-1.0,11703.998741440864
456,4785,-1.0,11713.961226284158
456,4786,-1.0,11726.24915199119
456,4787,-1.0,11738.055124420169
456,4788,-1.0,11734.336761738206
456,4789,-1.0,11727.918853703619
456,4790,-1.0,11726.38416533113
456,4791,-1.0,11716.63259313841
456,4792,-1.0,11709.24939636993
456,4793,-1.0,11703.555248287523
456,4794,-1.0,11708.049033531819
456,4795,-1.0,11706.862260730497
456,4796,0.0,11703.350202052277
456,4797,1.0,11696.731330969156
456,4798,1.0,11689.333766099884
456,4799,1.0,11690.567914161678
456,4800,1.0,11690.785904084622
456,4801,1.0,11696.501849114999
456,4802,1.0,11703.070966389521
456,4803,1.0,11706.717774273317
456,4804,1.0,11703.44681303576
456,4805,1.0,11700.134705214976
456,4806,1.0,11689.325574004846
456,4807,1.0,11668.51324222365
456,4808,1.0,11644.542507657625
456,4809,1.0,11629.786913627455
456,4810,1.0,11615.879932912085
456,4811,1.0,11609.25758211635
456,4812,1.0,11610.131722620845
456,4813,1.0,11611.142710753073
456,4814,1.0,11600.782785781594
456,4815,1.0,11588.553560702743
456,4816,1.0,11581.625407222944
456,4817,1.0,11566.682913594323
456,4818,1.0,11553.193121820479
456,4819,1.0,11556.408173657826
456,4820,1.0,11566.990211675466
456,4821,1.0,11574.993708120559
456,4822,1.0,11584.278393216884
456,4823,1.0,11609.730220320833
456,4824,1.0,11624.30495144978
456,4825,1.0,11626.391927254737
456,4826,1.0,11630.943645966121
456,4827,1.0,11640.493528375211
456,4828,1.0,11639.775317160002
456,4829,0.0,11636.283384564855
456,4830,-1.0,11622.446871465108
456,4831,-1.0,11620.858432477466
456,4832,-1.0,11621.901024957666
456,4833,-1.0,11627.438500117845
456,4834,-1.0,11628.00882608898
456,4835,-1.0,11631.826249572443
456,4836,-1.0,11635.624952987779
456,4837,-1.0,11656.393064009659
456,4838,-1.0,11670.307272018736
456,4839,-1.0,11680.418333405207
456,4840,-1.0,11701.647569709352
456,4841,-1.0,11711.336577704102
456,4842,-1.0,11703.367271509467
456,4843,-1.0,11716.013418827693
456,4844,-1.0,11729.165318242025
456,4845,-1.0,11723.79962802158
456,4846,-1.0,11722.83162147191
456,4847,-1.0,11702.619677758712
456,4848,0.0,11699.108891855385
456,4849,1.0,11724.085216276737
456,4850,1.0,11753.497796128539
456,4851,1.0,11783.997432928436
456,4852,1.0,11801.322600906156
456,4853,0.0,11797.782204125884
456,4854,-1.0,11778.432976527482
456,4855,-1.0,11759.35197274902
456,4856,-1.0,11745.62544772524
456,4857,-1.0,11739.121234178843
456,4858,-1.0,11735.702945847559
456,4859,-1.0,11743.31428343557
456,4860,-1.0,11762.582585443719
456,4861,-1.0,11787.11576480831
456,4862,-1.0,11806.063516547534
456,4863,-1.0,11827.72693668791
456,4864,-1.0,11844.038880142587
456,4865,-1.0,11864.088424654008
456,4866,-1.0,11876.800789993324
456,4867,-1.0,11889.81834531873
456,4868,-1.0,11897.902078437925
456,4869,-1.0,11896.83840767504
456,4870,-1.0,11890.721989424506
456,4871,-1.0,11887.420553774384
456,4872,0.0,11883.854327608251
456,4873,1.0,11884.415867689064
456,4874,1.0,11887.442012695426
456,4875,1.0,11891.034795905798
456,4876,1.0,11896.644394140336
456,4877,1.0,11901.406724323411
456,4878,1.0,11907.308150365723
456,4879,1.0,11909.131887880656
456,4880,1.0,11915.772882841238
456,4881,1.0,11922.323753709881
456,4882,1.0,11930.118288288042
456,4883,1.0,11943.200251473883
456,4884,1.0,11952.628890353157
456,4885,1.0,11955.957860949613
456,4886,1.0,11962.832847952175
456,4887,0.0,11959.24399809779
456,4888,0.0,11959.24399809779
456,4889,0.0,11959.24399809779
456,4890,0.0,11959.24399809779
456,4891,0.0,11959.24399809779
456,4892,-1.0,11954.61050408636
456,4893,-1.0,11952.78904595827
456,4894,-1.0,11948.713960577994
456,4895,-1.0,11943.332417050631
456,4896,-1.0,11938.506465851025
456,4897,-1.0,11932.182589433502
456,4898,-1.0,11925.255725505078
456,4899,-1.0,11925.649623674932
456,4900,-1.0,11932.15729267329
456,4901,-1.0,11946.210848676157
456,4902,-1.0,11961.382013637303
456,4903,-1.0,11976.138039144946
456,4904,-1.0,11989.005564730262
456,4905,-1.0,11995.270380758162
456,4906,-1.0,11993.081257442374
456,4907,-1.0,11987.946218646117
456,4908,-1.0,11982.143061245393
456,4909,-1.0,11981.566747117375
456,4910,0.0,11977.97227709324
456,4911,1.0,11961.41670618323
456,4912,1.0,11949.535209604823
456,4913,1.0,11937.156487491833
456,4914,1.0,11930.765783438981
456,4915,1.0,11930.306510260702
456,4916,1.0,11939.540407259812
456,4917,1.0,11945.625254109775
456,4918,1.0,11949.510050043113
456,4919,1.0,11951.993438145397
456,4920,1.0,11955.505356755557
456,4921,1.0,11956.26748888177
456,4922,1.0,11957.39638156461
456,4923,1.0,11962.696999672447
456,4924,1.0,11963.175417062186
456,4925,1.0,11961.70428484831
456,4926,1.0,11963.988124223468
456,4927,1.0,11969.869515844863
456,4928,1.0,11968.926778673991
456,4929,0.0,11965.336100640388
456,4930,0.0,11965.336100640388
456,4931,0.0,11965.336100640388
456,4932,0.0,11965.336100640388
456,4933,0.0,11965.336100640388
456,4934,-1.0,11960.279105749561
456,4935,-1.0,11964.509160084344
456,4936,-1.0,11967.848911105712
456,4937,-1.0,11971.889966868266
456,4938,-1.0,11975.594460193852
456,4939,-1.0,11972.04565291564
456,4940,-1.0,11967.752359288213
456,4941,-1.0,11965.759635500806
456,4942,-1.0,11964.803144211286
456,4943,-1.0,11963.195920442096
456,4944,-1.0,11965.604171550842
456,4945,-1.0,11968.908446763151
456,4946,-1.0,11972.044789341146
456,4947,-1.0,11975.523507030572
456,4948,-1.0,11980.309269023563
456,4949,-1.0,11981.914989967823
456,4950,-1.0,11979.95942577174
456,4951,-1.0,11968.605512680915
456,4952,-1.0,11962.464673996807
456,4953,-1.0,11951.044316548623
456,4954,-1.0,11942.789997119156
456,4955,-1.0,11936.799852626162
456,4956,-1.0,11941.513624127658
456,4957,-1.0,11935.805973666464
456,4958,-1.0,11938.193180654745
456,4959,-1.0,11938.487201421336
456,4960,-1.0,11931.820882863027
456,4961,-1.0,11926.809699749872
456,4962,-1.0,11927.046067657006
456,4963,-1.0,11931.413111766595
456,4964,-1.0,11926.016103256881
456,4965,-1.0,11929.148800332327
456,4966,-1.0,11918.968102537207
456,4967,-1.0,11917.86217665207
456,4968,-1.0,11911.502260967938
456,4969,-1.0,11923.36051939014
456,4970,-1.0,11943.023902139712
456,4971,-1.0,11978.717537288767
456,4972,-1.0,12008.548204348566
456,4973,-1.0,12032.50163513822
456,4974,-1.0,12047.970879907121
456,4975,-1.0,12041.01325558602
456,4976,-1.0,12024.141920971548
456,4977,0.0,12020.534678395257
456,4978,1.0,12047.89513444217
456,4979,1.0,12078.728193776387
456,4980,1.0,12094.145066907284
456,4981,1.0,12105.906196531743
456,4982,1.0,12102.011722221536
456,4983,1.0,12084.075260287897
456,4984,1.0,12071.272335466
456,4985,0.0,12067.65095376536
456,4986,-1.0,12069.396292338097
456,4987,-1.0,12065.838698638969
456,4988,-1.0,12066.781679996402
456,4989,-1.0,12073.31853157125
456,4990,-1.0,12084.431704627406
456,4991,-1.0,12086.068668724143
456,4992,-1.0,12088.341322101025
456,4993,-1.0,12084.122364568384
456,4994,-1.0,12078.520710815046
456,4995,-1.0,12074.414348798482
456,4996,-1.0,12074.686382399994
456,4997,-1.0,12074.044279530379
456,4998,-1.0,12071.431877988241
456,4999,-1.0,12071.96507980289
456,5000,-1.0,12072.425776340484
456,5001,-1.0,12079.211143347242
456,5002,-1.0,12078.942607251307
456,5003,-1.0,12078.242205960267
456,5004,-1.0,12073.676382970385
456,5005,-1.0,12067.258124452632
456,5006,-1.0,12060.627812409472
456,5007,-1.0,12062.348833753445
456,5008,-1.0,12068.353514618795
456,5009,-1.0,12073.802022230002
456,5010,-1.0,12082.218651482035
456,5011,-1.0,12093.524817142783
456,5012,-1.0,12100.46863478336
456,5013,-1.0,12100.63957797428
456,5014,-1.0,12095.0940253415
456,5015,-1.0,12086.398570748737
456,5016,-1.0,12083.21133855361
456,5017,-1.0,12076.269456867878
456,5018,-1.0,12078.120688913004
456,5019,-1.0,12089.81009842153
456,5020,-1.0,12099.80994150135
456,5021,-1.0,12095.506994820465
456,5022,-1.0,12107.496220233312
456,5023,-1.0,12113.279879906237
456,5024,-1.0,12113.232532812894
456,5025,-1.0,12123.838973377155
456,5026,-1.0,12137.872754113385
456,5027,-1.0,12141.804393642207
456,5028,-1.0,12145.668071373195
456,5029,-1.0,12152.66128357749
456,5030,0.0,12149.015485192418
456,5031,1.0,12151.196917107744
456,5032,1.0,12158.647312600919
456,5033,1.0,12169.877676794124
456,5034,1.0,12180.7587481057
456,5035,1.0,12197.103788888984
456,5036,1.0,12215.160124089385
456,5037,1.0,12230.332173812498
456,5038,0.0,12226.663074160355
456,5039,-1.0,12222.04325216075
456,5040,-1.0,12232.365132981182
456,5041,-1.0,12245.874118768272
456,5042,-1.0,12252.908980804295
456,5043,-1.0,12255.171699514716
456,5044,-1.0,12246.317107184363
456,5045,-1.0,12233.753671621924
456,5046,-1.0,12230.054212953712
456,5047,-1.0,12225.277027350066
456,5048,-1.0,12220.742603416775
456,5049,-1.0,12215.431715265759
456,5050,-1.0,12209.984724976419
456,5051,-1.0,12196.651069958838
456,5052,-1.0,12194.302900705776
456,5053,-1.0,12196.21757131717
456,5054,-1.0,12197.345257408031
456,5055,-1.0,12204.202204870391
456,5056,-1.0,12203.718635826512
456,5057,-1.0,12192.827124700807
456,5058,-1.0,12186.240859934363
456,5059,-1.0,12180.50407846376
456,5060,-1.0,12170.964157039134
456,5061,-1.0,12167.066107234188
456,5062,-1.0,12170.789559512903
456,5063,-1.0,12170.088283400324
456,5064,-1.0,12171.80111488009
456,5065,-1.0,12180.198145913639
456,5066,-1.0,12189.32072933499
456,5067,-1.0,12195.971408881816
456,5068,-1.0,12200.978050864285
456,5069,-1.0,12200.62651059228
456,5070,-1.0,12196.640461347562
456,5071,-1.0,12190.183371573461
456,5072,-1.0,12191.698816792165
456,5073,-1.0,12194.751295466918
456,5074,-1.0,12204.581796420638
456,5075,0.0,12200.920421881712
456,5076,0.0,12200.920421881712
456,5077,0.0,12200.920421881712
456,5078,1.0,12191.936743149676
456,5079,1.0,12189.197558870728
456,5080,1.0,12186.271997035858
456,5081,1.0,12185.572824793768
456,5082,1.0,12184.987091349316
456,5083,1.0,12181.71090388901
456,5084,1.0,12173.604531860397
456,5085,1.0,12169.482278119001
456,5086,1.0,12164.799257092114
456,5087,1.0,12170.74556599903
456,5088,1.0,12172.928944067557
456,5089,1.0,12180.032147352407
456,5090,1.0,12178.842356790381
456,5091,1.0,12173.326775481737
456,5092,1.0,12159.596552807649
456,5093,0.0,12155.948673841807
456,5094,1.0,12161.677401613553
456,5095,1.0,12174.69181505145
